Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3682.791215,4140.983541,4116.926243,4510.413117,4389.976415,4492.727604,4981.198619,5196.932921,5693.52416,6681.178818,8021.251569,9040.770206,11260.31852,14001.44688,11527.59323,12599.52486,13893.18768,13145.10484,13780.54911,14341.6705,12565.9876,12372.41706,
Pre-demographic dividend,PRE,55.37003532,55.93039774,59.72728347,68.08478074,61.79228031,68.01999146,72.95589222,67.08783583,68.94369063,76.39321033,91.07547231,86.75351839,97.92168731,116.9176097,162.7184187,179.784428,205.5018114,221.1773952,238.6128998,292.9321011,348.1749116,304.5250745,286.4471208,238.1047556,228.8655645,231.4472096,232.2754507,258.0337895,258.4378454,256.5227572,401.5447548,388.7737032,344.3944979,303.6895183,270.0664354,321.3285853,348.4510849,353.9014741,340.7964678,336.6894579,382.1614781,352.1240285,404.0754068,453.8188228,534.1355541,642.9702167,779.9945704,927.8713845,1150.58626,1017.574209,1359.964472,1527.562896,1630.96372,1731.064103,1796.558788,1517.467971,1358.75149,
Puerto Rico,PRI,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6443.482051,6937.548121,7535.74227,8063.212243,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40737,15220.97924,16192.1296,18243.71775,18972.76853,19820.20729,20988.99233,21959.32271,22935.94115,23664.88235,24898.33884,25768.73605,26435.74019,27278.87489,27811.54815,28703.74835,,,,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.17398,1064.642774,1302.394334,1748.161417,2000.614788,2127.847009,2173.49813,2267.594372,2457.554963,2755.89577,3368.69837,3246.294619,3080.252695,2735.760315,2522.995844,2705.459217,3862.328626,4804.338875,5624.25058,6056.977177,7885.394019,8959.867208,10811.63064,9535.594849,9978.301937,11782.52148,12185.06389,11578.44151,12202.69141,12474.81808,11502.39681,11729.14616,12882.28897,15772.7334,18045.5881,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22538.65408,23196.18375,20577.40264,21618.73534,22077.53613,19220.00681,19813.30825,
Paraguay,PRY,,,,,,184.3185998,189.1562671,197.2081038,202.9062528,212.5243189,221.8005609,240.2213197,268.5259195,334.459431,440.4658893,484.3811572,538.4506835,651.48519,780.1070546,1013.133662,1287.421199,1595.472111,1505.159772,1511.178695,1139.995821,807.836239,910.5167692,972.4304763,1022.105067,1120.874848,1351.578137,1615.476618,1614.674104,1596.144879,1692.238533,1903.469193,2009.650315,2000.911081,1773.239886,1614.903106,1545.626423,1417.260582,1148.229882,1174.779347,1408.527976,1507.145691,1809.710539,2312.192926,3059.992184,2599.596259,3225.591754,3988.011894,3855.537735,4479.905858,4712.822736,4109.367724,4080.204644,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1337.565724,1455.187875,1441.4617,1575.5634,1855.45702,1963.201519,2338.719877,2664.951385,2787.169738,2992.200995,2960.778004,2865.805109,2943.404534,
Pacific island small states,PSS,,,,,,,,,,,,,,,,874.3263729,859.0327585,878.3135125,998.0370513,1197.350658,1340.86422,1351.198191,1289.112165,1206.318011,1294.657263,1203.027908,1285.829053,1246.71588,1290.772009,1331.390268,1414.368215,1480.813008,1596.082079,1653.285863,1872.931159,1991.514266,2107.561844,2077.155422,1763.4219,1897.741827,1755.740409,1699.980205,1767.866656,2051.46672,2344.207487,2544.067974,2641.331369,2859.239552,3040.740789,2643.564012,2891.657505,3383.344674,3570.319075,3641.374476,3769.465088,3635.985916,3720.736631,
Post-demographic dividend,PST,1384.191256,1442.466822,1539.295931,1637.465154,1766.654495,1897.86863,2060.039984,2189.794149,2353.778796,2555.852256,2783.976166,3057.177544,3512.742795,4204.813074,4652.13321,5168.357761,5570.648675,6254.061972,7462.885286,8519.477095,9371.109061,9416.796142,9315.214927,9610.999504,9995.11554,10487.57406,12735.87953,14670.57735,16429.39469,17072.71255,19047.62671,19951.32138,21261.21033,21291.60366,22655.71478,24966.55255,24966.22808,24368.83628,24354.60633,25443.90409,25752.40005,25390.1767,26348.92713,29412.72902,32514.17329,34047.35587,35617.43545,38627.86706,40561.49962,37991.20564,39432.99023,42211.56319,41960.15789,42131.00068,42728.42811,40163.05084,40873.19473,
French Polynesia,PYF,,,,,,1889.32329,2229.453077,2209.203022,2510.882289,2273.541058,2299.072349,2594.748601,2754.869881,3524.584843,4390.509508,5284.987291,5434.486177,5712.014542,7030.40784,8248.912226,8978.771876,8192.193355,7996.013641,8066.367292,8092.862528,8602.718996,12780.86751,13750.73884,14164.12542,13572.37772,16036.32668,16173.80608,17334.65411,17733.08887,16647.55161,18505.8033,18034.67151,15943.53269,16530.46203,16299.56415,14530.7772,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,2755.732617,3246.416836,3909.019418,5581.262562,15623.55715,15283.36587,18893.1023,19828.55013,21093.95143,27436.16,34986.45788,34904.18371,27385.77057,20898.29135,19634.78591,16582.08439,12698.20459,12895.80856,13605.83296,14047.05239,15448.66548,14120.29449,15430.65926,14268.49837,14542.54286,15849.31879,17344.95693,21132.8714,18631.78792,21763.45098,29986.29015,28430.63635,29990.65492,34176.98183,41818.35256,51488.49529,60256.55926,67005.61258,82967.37228,61478.23813,70306.22784,85948.07046,88564.82298,88304.87958,86852.71019,66346.52267,59330.85999,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1660.272768,1643.88046,1589.014061,1864.991387,1610.13437,1668.162731,1839.72945,2124.873613,2774.955806,3552.92452,4676.315183,5828.745662,8214.185378,10136.47356,8220.108329,8297.483621,9200.277825,8558.397606,9585.266593,10020.27733,8958.788593,9474.130604,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.762018,3485.112202,3485.056,3095.659779,2929.462119,2663.394599,2665.739722,2643.897696,2737.556662,1834.846937,1330.751464,1771.586602,2100.362386,2375.059044,2975.132778,4102.372294,5323.473877,6920.194398,9101.253085,11635.26037,8562.809598,10674.98771,14212.06087,15154.45687,15543.67653,14125.9061,9329.298351,8748.364504,
Rwanda,RWA,40.5668808,40.71966185,40.97549469,41.25077506,41.11680653,46.02629686,37.51811581,46.67794649,48.81972736,51.83225388,58.56907835,57.6352521,61.86656584,70.87357551,72.97683736,131.1886273,141.7386124,160.6524117,188.5430884,223.2950275,244.0837716,264.7326691,256.3600095,260.8016911,269.8807083,280.3261183,303.497286,320.468218,340.7443648,333.2888859,352.4401342,271.0814379,302.7561645,312.9451551,125.4994918,218.2047893,226.0501885,283.8776235,281.7841627,239.3781268,216.172747,201.0569654,196.5097078,212.6619491,236.9114381,287.0931877,342.3656294,404.8533039,500.6687264,539.1538211,563.4910487,617.3107648,678.0796973,688.8768557,706.5699517,710.3483907,702.8356016,
South Asia,SAS,81.37675555,85.00595424,88.80056596,97.74604868,109.5037864,115.1182707,94.66842506,101.9109815,104.5759315,112.2369957,118.8653508,123.4950767,121.2404765,135.4834244,160.3910927,168.1686883,160.2998999,181.0155954,201.1618678,220.0262127,259.0457437,268.2238511,270.9926929,280.0955833,272.4006631,289.3783267,299.4703518,324.994788,341.473736,337.0416145,354.9068303,308.9629513,321.0641291,311.3505132,345.7815771,376.4093935,403.655818,415.1972237,413.0086438,434.1847164,443.3858408,446.7641742,461.4072817,529.4439209,603.4967986,680.0542073,765.3266456,953.7910318,956.5931121,1035.974166,1252.12462,1373.649425,1370.346004,1386.542422,1496.713766,1550.86325,1639.712259,
Saudi Arabia,SAU,,,,,,,,,777.3157482,801.0849372,921.3459441,1177.652912,1511.466643,2226.270427,6433.037132,6296.303434,8186.319712,9012.611634,9247.361643,12185.65301,16892.3634,17777.35338,13870.19442,10980.39996,9581.511759,7877.544967,6270.231994,5899.619098,5823.475825,6051.332708,7204.728651,7838.784024,7888.209563,7445.115493,7382.132167,7650.739369,8293.220703,8508.518663,7382.160601,7968.548574,9126.954277,8643.494004,8655.311531,9567.458285,11138.80746,13739.82945,15334.66994,16472.16605,20037.83234,16094.2931,19259.58726,23770.74739,25303.09462,24934.38614,24575.40304,20732.86172,20028.64821,
Sudan,SDN,124.5121699,131.6563444,139.2145506,137.8104114,137.7195382,139.5521285,139.1537337,146.3789542,148.3752968,158.6177351,175.0014424,185.0111696,194.737835,234.0104983,291.7454205,344.2048067,415.3639181,501.1829391,427.1772381,486.3441341,388.2763193,503.817753,449.1122742,386.7864673,441.4189599,547.3697657,676.1246783,840.9127315,625.7902214,605.5297646,478.8012635,427.8063438,257.651551,316.9027309,444.5573291,467.8137011,296.8743719,374.1136199,350.4396796,323.5717952,361.0305843,377.5254454,412.1517561,477.7384078,565.0569459,679.7539949,893.8793645,1115.6952,1291.528826,1226.884381,1476.478087,1666.857757,1892.894352,1955.660799,2176.898029,2513.884661,2415.038162,
Senegal,SEN,247.2362843,253.8448354,253.1622673,254.5812965,262.3083829,259.5349106,259.9335292,252.512317,257.7011573,238.0010047,240.7120873,241.1144022,282.9383403,315.5603269,345.3047803,452.9278733,447.5827379,447.2047499,487.4974941,592.2565125,626.4086987,552.4494566,525.278119,454.7498512,430.1788977,456.7956078,626.6468411,731.1842411,701.3463752,670.3961344,756.6085301,721.1150526,747.8320019,686.4979804,455.4885004,557.7842575,564.4959826,508.0726031,534.0979161,533.2851225,473.4500338,481.2870397,513.026227,642.7663113,733.0581811,773.8698713,809.8038296,950.3978522,1100.336708,1020.566464,1001.631377,1080.253021,1036.405018,1048.912351,1052.443873,908.7256145,958.0737379,
Singapore,SGP,427.8804072,448.9591838,471.8805129,510.9871891,485.3032598,516.2929285,566.5374796,625.7196767,708.2651095,812.2669633,925.2873894,1070.824033,1263.659334,1684.341085,2339.570287,2489.784619,2758.664549,2845.883449,3193.330882,3899.574157,4926.958023,5595.239935,6075.595318,6629.942539,7223.398287,6995.101303,6793.544937,7531.250196,8902.412337,10380.28028,11864.28021,14505.02039,16144.00819,18302.4304,21578.46053,24936.83083,26263.01627,26386.45745,21824.03558,21795.69696,23792.60707,21577.07823,22016.83279,23573.62804,27405.27136,29869.85398,33579.85948,39223.58187,39721.04818,38577.55822,46569.67951,53166.67581,54431.16199,56029.18914,56336.07234,53629.73746,52960.71419,
Solomon Islands,SLB,,,,,,,,173.3976652,187.3270106,184.7064497,,301.1628692,235.26757,308.1818624,453.7027042,385.727708,414.1701949,447.9579837,515.5497405,678.6551988,731.6141882,785.4497097,764.5088991,707.8642144,962.3072806,857.8508246,755.7717013,831.7778856,1053.295567,1095.741051,970.0969308,998.7594523,1147.975764,1210.534609,1330.822932,1445.706999,1529.664872,1494.733483,1206.157561,1200.917702,1054.518572,944.81684,784.9562874,744.7657423,818.442619,880.8748508,948.6592511,1046.931125,1205.791067,1158.282672,1272.448025,1642.837974,1858.689868,1880.5159,2009.652622,1922.041388,2005.483643,
Sierra Leone,SLE,140.1802576,140.7496641,145.0358419,145.3239316,152.6969054,145.3041394,149.4356759,136.5934372,127.0369549,154.6541006,161.3553428,152.7979583,166.027807,200.8668508,221.5534527,226.9084962,194.2227287,220.6768401,299.3610492,337.5880383,327.0554572,323.5822466,367.4369585,275.7475662,293.9536593,225.5242065,125.2879807,173.8203992,254.054421,219.5508736,150.6511518,179.8336359,156.9951224,178.4905888,212.884373,203.6948791,219.9124669,197.4746069,154.4397334,150.8369725,139.3147734,227.7790471,249.9395402,263.7618312,263.1045817,287.6891942,322.313468,358.8274716,406.3759178,394.5932439,405.1284018,445.052005,561.8984239,710.8186998,708.4394757,587.5038233,496.0494634,
El Salvador,SLV,,,,,,274.470795,282.4935851,288.5006684,290.3493416,293.7268575,308.8157728,315.0246231,327.2249038,364.3765302,410.9516387,454.2757669,549.1647591,679.368258,708.0811931,769.4727275,780.2206604,738.331138,719.2954936,731.5707829,753.6604472,771.8271031,756.0044683,783.1954479,818.4902037,843.0897331,913.5898416,997.060633,1102.654634,1267.446109,1458.193003,1693.157242,1818.694711,1943.990272,2078.043077,2139.793967,2238.401016,2338.772244,2408.4125,2519.737387,2632.709942,2835.281237,3062.951768,3304.838107,3507.347674,3366.482133,3474.392445,3736.58713,3827.786267,3895.664491,3988.771871,4127.11775,4223.584579,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31494.45969,28226.26167,29364.06718,31291.81786,39411.15762,45637.00667,47038.87156,49604.9215,56295.40528,62596.94756,,,,,,,,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.5432354,417.8900143,426.0098537,434.2088097,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.618467,2749.966439,3178.831484,2416.069077,2441.430389,870.1365252,1634.875061,2149.909404,2832.490652,3331.228766,3528.131008,4129.758741,5458.121718,6701.773913,5821.305397,5411.877404,6423.291783,5659.380204,6353.826383,6200.173221,5237.255334,5348.294064,
Sub-Saharan Africa (excluding high income),SSA,132.9426807,134.8940792,142.7747589,159.8160279,152.1620604,165.4198668,174.1941103,167.8919991,175.0873934,195.6686425,224.3362692,222.3377693,243.9237203,303.557413,387.2139909,414.3082441,437.5621917,468.9578574,503.7616509,589.3366308,719.2965082,705.1507135,640.1771443,579.1834527,535.9032844,485.3290718,522.787408,598.8876684,612.4774536,623.0586417,606.7025602,608.1159695,581.5886801,537.1239866,509.8793709,574.3742723,578.4610782,582.636423,535.1661763,525.2565253,548.5327859,497.3747222,519.1009552,646.0609227,782.265914,895.6734748,1018.584714,1153.309068,1281.631213,1197.224029,1551.020025,1699.119933,1734.32711,1776.493064,1812.549458,1590.962126,1448.747819,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.711862,1264.789908,1562.239346,1706.090713,958.4550081,1186.101325,1151.861715,758.7205782,,
Sub-Saharan Africa,SSF,132.9649035,134.9121394,142.7941762,159.8350251,152.1884443,165.4415929,174.2152325,167.913997,175.1032926,195.6785253,224.3440807,222.357999,243.9679168,303.6048214,387.2567126,414.3555264,437.6039615,469.0360644,503.8922292,589.5652935,719.5410576,705.4098747,640.4232243,579.4319512,536.1641264,485.6345327,523.1654127,599.3290262,612.9773101,623.5852178,607.343277,608.7486941,582.3189803,537.9126389,510.6709502,575.1720716,579.227298,583.4792889,536.0646987,526.1543305,549.3909631,498.2282104,520.0356543,646.9667935,783.3131814,896.7842796,1019.774251,1154.47109,1282.662213,1198.094706,1551.967062,1700.137272,1735.385865,1777.807485,1813.83434,1592.244427,1449.997358,
Small states,SST,,,,,,,,,,,456.7002222,504.5754713,584.6799497,715.2161498,1091.914071,1220.744385,1371.022953,1530.373404,1616.252696,1970.604392,2562.063473,2594.983269,2530.530566,2397.145449,2327.382735,2193.999374,2107.224498,2358.545647,2547.946221,2600.663065,2951.553922,2958.565225,3097.999744,2982.382415,3094.773386,3446.378135,3614.343079,3767.85359,3729.017655,3938.900542,4311.261094,4255.741778,4488.778947,5277.667103,6250.22889,7324.764905,8344.693053,9802.691753,11565.24452,9695.860806,10919.52311,12973.13789,13270.05071,13526.30097,13642.35546,11407.0247,10883.09281,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0216381,555.8185378,649.3402153,693.3045683,810.860157,843.8009447,894.0927988,1126.462102,1099.571046,1129.754961,1304.326189,1380.949959,1619.532678,1821.878734,1624.603963,1756.06147,
Suriname,SUR,323.6586358,329.9931587,337.8731295,349.7303897,374.1520819,417.8810282,501.5639062,565.7859849,613.232592,636.3671057,665.6826648,726.3373436,774.5257511,828.8447755,1009.58918,1282.213901,1398.866517,1775.411793,2034.820186,2162.236797,2191.153243,2446.982729,2513.927347,2418.833835,2350.405266,2350.795488,2364.22929,2553.993963,2966.087621,1358.024691,952.9489143,1079.67901,957.0373945,997.1051873,1385.449143,1563.969017,1912.360173,2038.818609,2047.404454,1896.013914,1888.61829,1598.077512,2232.513244,2603.139009,3006.48773,3595.088055,5207.90002,5761.39536,6858.163158,7443.850178,8303.31332,8318.97692,9272.413453,9484.568098,9564.406383,8818.982566,6484.432731,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.564582,2680.041026,2908.810832,3089.438276,3755.727737,4799.151051,5177.748864,5138.148679,5533.588845,5636.579532,5402.929754,5708.082659,6524.861878,8696.913242,10654.79371,11669.41975,13139.03218,16057.73314,18650.35912,16512.98197,16600.61359,18187.15744,17274.6423,18191.61279,18595.15111,16089.74846,16495.98768,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690.66523,10801.42843,10447.93571,11165.27633,11441.99702,10227.73677,10479.29634,11814.09994,14880.47154,17260.90151,18169.18091,19726.1265,23841.31792,27501.81027,24633.79785,23437.47202,24985.24827,22486.47167,23150.31799,24020.67286,20729.86383,21304.57016,
Sweden,SWE,1983.106544,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4669.438672,5060.342739,5942.148771,7198.271657,7975.850516,9974.657321,10715.03809,11287.19913,12442.57512,14667.40312,16856.76109,15366.66859,13545.25912,12430.45893,12914.33068,13474.16135,17727.49533,21485.29387,24188.76594,25300.39512,30162.31577,31374.11699,32338.50395,24080.89967,25747.24169,29914.33175,32587.2641,29897.79263,30143.62746,30577.08177,29283.00505,26969.24457,29571.70446,36961.42537,42442.22045,43085.35315,46256.4716,53324.37937,55746.84238,46207.0592,52076.25591,59593.28711,57134.07707,60283.24522,59180.19898,50585.25847,51599.86887,
Swaziland,SWZ,100.4546687,120.3660327,125.6086968,144.7681512,169.8942409,179.4900074,191.5795605,181.7385228,189.0330318,243.1291725,251.5828166,297.5661504,310.7410615,456.0620709,527.0302488,557.61997,511.1251738,552.6956727,600.142673,704.0187202,898.285823,919.9497077,840.9650581,843.5656607,727.1958126,512.0161264,611.7138445,761.8758664,864.5281119,836.952679,1294.100335,1305.456157,1418.011062,1468.799,1507.042512,1768.314513,1632.530935,1709.868987,1536.930273,1480.338095,1637.450067,1437.634951,1324.996228,2020.994049,2529.633557,2873.862141,2937.360723,3047.48798,2842.438422,3032.517125,3690.239336,3934.273025,3851.501547,3598.705972,3464.035169,3136.92511,2775.153908,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,288.0581594,270.2796606,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,401.6080395,546.9510613,648.5319241,744.5069419,806.2326445,814.474738,1044.353068,1376.546579,2030.135903,2329.353358,2419.034419,2296.307729,2280.451551,2338.075652,2588.552804,3165.945038,3638.988011,4128.118232,4407.20094,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12845.17363,15687.34795,15570.77892,15390.04064,15075.71944,
Syrian Arab Republic,SYR,187.5373743,200.1833569,227.7886639,238.4373061,257.5784123,273.9622218,241.7122448,275.2673093,295.4494159,365.6937642,337.0395839,394.1421481,449.9439294,460.295068,708.4212256,905.9500887,979.3277657,954.7632405,1112.612528,1151.175406,1462.630341,1677.126244,1699.532805,1769.740953,1700.476019,1540.436791,1208.004425,999.5919067,902.5495583,815.6485164,988.9486722,1013.001286,1005.041364,1009.716411,725.6085921,794.445153,934.5505657,955.7091761,974.2751917,991.1204287,1177.629268,1258.421953,1263.013455,1253.391403,1408.852738,1577.457182,1762.246107,2058.035209,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,104.4721012,109.1296064,114.5821737,116.777461,120.8214734,125.9758594,128.3431507,130.9610115,129.7326181,132.170943,128.7938591,134.6898749,153.4499975,165.624471,163.1531037,211.5002694,207.5736383,219.8784403,256.9214321,227.1841247,228.9434367,190.2181764,176.9533405,172.3751507,185.5258783,202.8994616,203.6671801,215.1272438,265.4919945,248.554947,291.8661593,305.2216778,296.3964872,223.2061727,174.2195487,206.5386927,221.9742723,206.1441026,224.8661479,190.8359826,166.0231785,197.3156442,220.8054821,292.5914364,454.6765879,660.2421396,712.1847694,801.683884,929.7702391,804.4559039,896.5697341,989.2363633,973.4702574,986.0103177,1025.998515,777.2487051,664.2956519,
East Asia & Pacific (IDA & IBRD countries),TEA,90.53616653,79.5624877,71.98068671,76.01905665,86.04558891,97.99098283,104.368309,98.55161222,96.90787899,105.9118997,114.893355,120.2514335,133.0592693,163.6239782,180.6125374,199.1392433,198.5972326,225.8308043,215.1974627,245.3678241,278.836848,292.9956939,302.3793263,312.0759721,333.5388528,359.7512917,352.7443664,342.3036824,373.0630215,396.4853491,418.2172245,447.1179865,494.1577405,535.4204626,635.8142871,774.9826451,879.3528458,899.9955752,815.4928684,887.4905585,968.5214203,1020.76888,1119.702935,1256.545766,1445.187261,1657.843989,1979.475163,2485.188667,3123.026903,3364.163251,4051.163864,4916.688093,5445.490242,5968.388494,6371.731391,6583.822474,6655.845797,
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.46913,2382.853175,2342.889513,2186.695256,2148.838961,1928.638436,2114.192146,2179.085174,2248.695346,2171.930347,1882.380469,2048.81101,2085.762993,2343.828673,2885.633179,3728.200514,4665.841647,5638.320889,7227.061174,8921.348113,7039.934838,8234.343255,9920.94204,10254.67411,10770.39824,10263.52515,7942.031387,7573.197663,
Togo,TGO,76.63845417,79.12013307,81.99474913,87.79197513,99.93788939,109.6201848,121.8335574,124.8793956,124.3495722,131.5698685,120.0538809,131.0987358,149.3505629,176.4737398,237.8140162,256.1026754,251.3233693,308.681615,319.9199531,337.4301441,417.6685258,342.2239169,281.8639162,253.0358123,228.6925986,234.3563261,315.3702223,359.5481768,384.9456179,367.0137728,430.0114381,412.722312,426.0809921,303.4487827,236.0011558,306.3583371,333.189857,330.5621437,339.2473068,326.6040699,260.3932935,260.6394652,280.8032123,310.4370144,349.9937253,372.1721837,377.336029,420.7604743,513.391914,499.6468713,487.9238913,562.3393592,563.6894247,579.434805,620.1318489,551.1308346,578.4616936,
Thailand,THA,100.7675964,107.4979324,113.7825016,118.1432447,125.9378949,137.9180399,161.0056836,166.9245459,174.78713,186.8806541,192.125665,194.2582535,209.3565565,269.8517747,332.1171748,351.5475169,391.4830109,445.3194956,528.5062578,589.750884,682.7734555,720.8917652,742.6752585,797.8852163,817.8274615,747.4941323,813.2003615,936.4587224,1123.011814,1294.932165,1508.285774,1715.638125,1926.987525,2208.345294,2490.311547,2845.410314,3042.903989,2467.492895,1845.466238,2032.992147,2007.564826,1893.145377,2096.054617,2358.930629,2659.839108,2893.651356,3368.952576,3972.206475,4378.687406,4212.054902,5075.302176,5491.159981,5859.915622,6171.262444,5941.84071,5814.863134,5907.913432,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6401257,469.3306256,346.9480225,294.3618314,236.9919764,213.6313201,178.4572911,155.3419848,219.2285699,177.6921724,138.4366033,170.8159721,189.3878519,236.3014438,309.2801834,337.359236,404.2872665,520.035956,706.0914128,666.3458569,738.3475227,834.5412953,954.7205253,1040.214412,1104.459019,918.6771543,795.8438644,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2208844,861.7841338,838.5665772,865.7896521,846.6461572,820.6842727,792.6684621,622.3710799,589.9056142,554.9547151,562.5765411,590.3934846,548.7268759,643.1750108,774.4763388,967.9017468,1283.885977,1453.917166,1704.51475,2136.66815,2600.371428,3904.467675,4036.459223,4439.203,5649.978486,6675.262954,7304.420525,7962.365824,6432.668768,6389.334143,
Latin America & the Caribbean (IDA & IBRD countries),TLA,363.5813989,375.1451571,420.3944971,410.2804005,443.3976988,464.2546546,495.9040605,493.3898059,516.810379,564.0108859,597.0652807,649.1803579,710.6154734,914.6637064,1169.936997,1194.445703,1299.705565,1400.619153,1546.41941,1804.857074,2104.332616,2379.780975,2165.136984,1863.402556,1786.699629,1803.332218,1792.173933,1847.489996,2074.341061,2231.939836,2560.016704,3132.412739,2892.472977,3287.774657,3710.789946,3888.742297,4130.719935,4453.296351,4402.272132,3882.099981,4225.979123,4037.644295,3538.16105,3589.91297,4114.148202,4949.774375,5749.539527,6729.166791,7761.299012,7181.893559,8861.671986,9983.455283,9948.465947,10075.95338,9965.700218,8379.778256,8044.149284,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.208633,506.4249869,480.6105052,471.4565823,467.5438297,478.331859,441.53226,524.8959363,643.719101,757.3114436,849.8626972,1014.56179,1117.77724,1107.765674,1153.515708,1161.760935,,
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.709171,1197.600297,1337.664779,1521.704418,1531.253179,1523.379716,1581.148778,1609.105126,1637.432987,1563.378652,1733.7548,1952.553442,2264.048491,2586.569248,3132.797973,3810.35475,3599.124188,4081.234025,4637.487581,4814.396667,4634.991034,4390.410203,3946.376618,,
Tonga,TON,,,,,,,,,,,,,,,,367.9397578,336.5274045,378.0872461,454.9655408,483.9328495,572.6459023,666.0247753,662.5480201,649.049459,684.6439179,639.2415709,724.3704457,865.2645942,1126.657308,1120.256771,1193.486507,1386.730109,1435.309233,1447.972527,2022.016874,2108.19574,2278.570599,2193.384592,1942.523265,2015.41817,2063.207236,1837.977391,1842.404421,2029.714718,2284.307858,2594.74999,2892.522663,2932.315883,3392.64743,3070.846563,3547.590975,4045.018866,4501.542462,4266.557174,4192.349758,4093.775387,3688.874636,
South Asia (IDA & IBRD),TSA,81.37675555,85.00595424,88.80056596,97.74604868,109.5037864,115.1182707,94.66842506,101.9109815,104.5759315,112.2369957,118.8653508,123.4950767,121.2404765,135.4834244,160.3910927,168.1686883,160.2998999,181.0155954,201.1618678,220.0262127,259.0457437,268.2238511,270.9926929,280.0955833,272.4006631,289.3783267,299.4703518,324.994788,341.473736,337.0416145,354.9068303,308.9629513,321.0641291,311.3505132,345.7815771,376.4093935,403.655818,415.1972237,413.0086438,434.1847164,443.3858408,446.7641742,461.4072817,529.4439209,603.4967986,680.0542073,765.3266456,953.7910318,956.5931121,1035.974166,1252.12462,1373.649425,1370.346004,1386.542422,1496.713766,1550.86325,1639.712259,
